2016,4,SH.600052,20170321,20161231,0.028105315,0.009859972,4.42E-05,9.70E-07,6.40E-05,0.059171128,0.039744947,0.234426477,0.305381677,0.27321939
2017,4,SH.600052,20180323,20171231,0.033320257,0.01549424,1.65E-05,6.59E-07,3.20E-05,0.064049538,0.04682041,0.223960141,0.290583979,0.290514596
2007,4,SH.600053,20080312,20071231,0.051364886,0.006849504,0.000266031,5.35E-07,2.69E-05,0.051642426,0.054083204,0.243742969,0.287068154,0.270534829
2008,4,SH.600053,20090307,20081231,0.047049866,0.002568564,0.000131509,1.41E-07,9.43E-06,0.062056496,0.062638235,0.247003391,0.272410163,0.262414535
2009,4,SH.600053,20100316,20091231,0.052680157,0.011185682,0.000206733,3.96E-07,1.15E-05,0.05513776,0.056384133,0.214202196,0.294481211,0.290697656
2010,4,SH.600053,20110322,20101231,0.036550753,0.004336178,0.000245465,2.31E-07,7.69E-06,0.055425389,0.055882469,0.213242407,0.278818643,0.245573427
2011,4,SH.600053,20120417,20111231,0.040219674,0.003866655,0.002115413,3.36E-07,1.31E-05,0.050288465,0.049259626,0.214205361,0.279852454,0.263224021
2012,4,SH.600053,20130416,20121231,0.033781756,0.002071423,0.002041685,2.36E-07,1.10E-05,0.050761088,0.053407111,0.213848468,0.273428301,0.265221239
2013,4,SH.600053,20140415,20131231,0.033481781,0.002596183,0.00261062,4.65E-07,2.36E-05,0.051392628,0.050531934,0.215458991,0.298490691,0.269357055
2014,4,SH.600053,20150408,20141231,0.031866535,0.002099042,0.005362286,6.10E-07,3.60E-05,0.053891809,0.044919102,0.221687165,0.291490624,0.263061359
2015,4,SH.600053,20160202,20151231,0.025613217,0.012318059,3.35E-05,8.42E-07,6.87E-05,0.066033548,0.082548919,0.247980581,0.301282825,0.306363201
2016,4,SH.600053,20170429,20161231,0.028774488,0.011986632,2.84E-05,3.26E-07,0.00011158,0.086109183,0.07628427,0.290527038,0.322647372,0.260335214
2017,4,SH.600053,20180321,20171231,0.025336319,0.008948546,1.41E-05,9.73E-09,5.59E-05,0.098565334,0.085481878,0.252630263,0.269795959,0.254222342
2007,4,SH.600054,20080421,20071231,0.033043359,0.039716074,0.000101005,8.40E-05,0.000209554,0.05652801,0.024948526,0.229600939,0.287440891,0.278369678
2008,4,SH.600054,20090409,20081231,0.029143688,0.019858038,8.97E-05,1.03E-05,0.000220017,0.060846036,0.027473186,0.233883486,0.283861408,0.255145152
2009,4,SH.600054,20100326,20091231,0.029835936,0.016516142,7.70E-05,4.51E-06,0.00023303,0.064509653,0.030597605,0.230593626,0.275010034,0.258254182
2010,4,SH.600054,20110429,20101231,0.028312989,0.015963763,9.52E-05,4.35E-06,0.000248632,0.072430166,0.038862085,0.23874975,0.286324619,0.278232541
2011,4,SH.600054,20120426,20111231,0.023421095,0.008865688,0.000104841,3.23E-06,0.000371599,0.081149126,0.049182648,0.241630734,0.28746465,0.259118115
2014,4,SH.600054,20150416,20141231,0.02385952,0.008672356,0.000110728,2.18E-06,0.00076076,0.098486541,0.056491995,0.236256547,0.294288101,0.264299452
2015,4,SH.600054,20160414,20151231,0.041996447,0.030132292,0.000104378,2.52E-06,0.000124224,0.118998891,0.062959534,0.244349849,0.30421372,0.293656698
2016,4,SH.600054,20170414,20161231,0.071393961,0.051536995,0.000108089,2.58E-06,5.58E-05,0.112629416,0.053473835,0.237728821,0.289015789,0.279711028
2017,4,SH.600054,20180412,20171231,0.126381619,0.151020514,0.000104185,5.31E-06,4.16E-05,0.11225032,0.049517975,0.24220798,0.293074786,0.249639783
2008,4,SH.600055,20090328,20081231,0.028543738,0.025961829,9.74E-06,5.22E-06,0.000143264,0.058710552,0.036340584,0.219352882,0.283349461,0.28087175
2009,4,SH.600055,20100326,20091231,0.034912431,0.031430385,1.12E-05,6.64E-06,0.000130953,0.062948998,0.034482532,0.229395493,0.289368026,0.267245272
2010,4,SH.600055,20110330,20101231,0.037196852,0.03154086,9.72E-06,4.93E-06,8.84E-05,0.065105569,0.035873613,0.222742306,0.272610725,0.260475228
2011,4,SH.600055,20120310,20111231,0.0396428,0.033529426,8.63E-06,4.45E-06,7.54E-05,0.066872152,0.036078101,0.222228788,0.269560566,0.264383528
2012,4,SH.600055,20130316,20121231,0.037773726,0.032120859,9.60E-06,5.25E-06,8.44E-05,0.069382592,0.038845982,0.220324046,0.280533973,0.269974405
